Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-16 17:13:54,8.8,22.55,255.69
2026-02-16 17:14:04,8.8,22.55,255.69
2026-02-16 17:14:14,8.8,22.55,255.69
2026-02-16 17:14:24,8.8,22.59,255.69
2026-02-16 17:14:34,8.8,22.55,255.69
2026-02-16 17:14:44,8.8,22.54,255.69
2026-02-16 17:14:54,8.8,22.56,255.69
2026-02-16 17:15:04,8.8,22.57,255.69
2026-02-16 17:15:14,8.8,22.56,255.69
2026-02-16 17:15:24,8.8,22.54,255.69
2026-02-16 17:15:34,8.8,22.55,255.69
2026-02-16 17:15:44,8.8,22.57,255.69
2026-02-16 17:15:54,8.8,22.56,255.69
2026-02-16 17:16:04,8.8,22.55,255.69
2026-02-16 17:16:14,8.8,22.56,255.69
2026-02-16 17:16:24,8.8,22.56,255.69
2026-02-16 17:16:34,8.8,22.57,255.69
2026-02-16 17:16:44,8.8,22.55,255.69
2026-02-16 17:16:54,8.8,22.57,255.69
2026-02-16 17:17:04,8.8,22.54,255.69
2026-02-16 17:17:14,8.8,22.54,255.69
2026-02-16 17:17:24,8.8,22.54,255.69
2026-02-16 17:17:34,8.8,22.54,255.69
2026-02-16 17:17:44,8.8,22.54,255.69
2026-02-16 17:17:54,8.8,22.56,255.69
2026-02-16 17:18:04,8.8,22.54,255.69
2026-02-16 17:18:14,8.8,22.54,255.69
2026-02-16 17:18:24,8.8,22.54,255.69
2026-02-16 17:18:34,8.8,22.54,255.69
2026-02-16 17:18:45,8.8,22.56,255.69
2026-02-16 17:18:55,8.8,22.54,255.69
2026-02-16 17:19:05,8.8,22.55,255.69
2026-02-16 17:19:15,8.8,22.57,255.69
2026-02-16 17:19:25,8.8,22.56,255.69
2026-02-16 17:19:35,8.8,22.54,255.69
2026-02-16 17:19:45,8.8,22.54,255.69
2026-02-16 17:19:55,8.8,22.55,255.69
2026-02-16 17:20:05,8.8,22.55,255.69
2026-02-16 17:20:15,8.8,22.56,255.69
2026-02-16 17:20:25,8.8,22.56,255.69
2026-02-16 17:20:35,8.8,22.54,255.69
2026-02-16 17:20:45,8.8,22.54,255.69
2026-02-16 17:20:55,8.8,22.54,255.69
2026-02-16 17:21:05,8.8,22.54,255.69
2026-02-16 17:21:15,8.8,22.55,255.69
2026-02-16 17:21:25,8.8,22.56,255.69
2026-02-16 17:21:35,8.8,22.57,255.69
2026-02-16 17:21:45,8.8,22.55,255.69
2026-02-16 17:21:55,8.8,22.55,255.69
2026-02-16 17:22:05,8.8,22.57,255.69
2026-02-16 17:22:15,8.8,22.56,255.69
2026-02-16 17:22:25,8.8,22.57,255.69
2026-02-16 17:22:35,8.8,22.55,255.69
2026-02-16 17:22:45,8.8,22.55,255.69
2026-02-16 17:22:55,8.8,22.56,255.69
2026-02-16 17:23:05,8.8,22.56,255.69
2026-02-16 17:23:15,8.8,22.56,255.69
2026-02-16 17:23:25,8.8,22.55,255.69
2026-02-16 17:23:35,8.8,22.55,255.69
2026-02-16 17:23:45,8.8,22.56,255.69
2026-02-16 17:23:55,8.8,22.55,255.69
2026-02-16 17:24:05,8.8,22.56,255.69
2026-02-16 17:24:15,8.8,22.56,255.69
2026-02-16 17:24:25,8.8,22.56,255.69
2026-02-16 17:24:35,8.8,22.56,255.69
2026-02-16 17:24:45,8.8,22.55,255.69
2026-02-16 17:24:55,8.8,22.56,255.69
2026-02-16 17:25:05,8.8,22.56,255.69
2026-02-16 17:25:15,8.8,22.57,255.69
2026-02-16 17:25:25,8.8,22.56,255.69
2026-02-16 17:25:35,8.8,22.56,255.69
2026-02-16 17:25:45,8.8,22.56,255.69
2026-02-16 17:25:55,8.8,22.56,255.69
2026-02-16 17:26:05,8.8,22.56,255.69
2026-02-16 17:26:15,8.8,22.56,255.69
2026-02-16 17:26:25,8.8,22.55,255.69
2026-02-16 17:26:35,8.8,22.55,255.69
2026-02-16 17:26:45,8.8,22.55,255.69
2026-02-16 17:26:56,8.8,22.55,255.69
