Timestamp,Memory_Usage_Percent,Memory_Used_GB,Memory_Total_GB
2026-02-19 19:56:19,67.90,173.58,255.69
2026-02-19 19:56:29,67.80,173.37,255.69
2026-02-19 19:56:39,67.60,172.94,255.69
2026-02-19 19:56:49,67.70,173.06,255.69
2026-02-19 19:56:59,67.70,173.23,255.69
2026-02-19 19:57:09,67.80,173.44,255.69
2026-02-19 19:57:19,67.60,172.97,255.69
2026-02-19 19:57:29,67.50,172.60,255.69
2026-02-19 19:57:39,67.50,172.64,255.69
2026-02-19 19:57:49,67.60,172.93,255.69
2026-02-19 19:57:59,67.70,173.07,255.69
2026-02-19 19:58:09,67.70,173.20,255.69
2026-02-19 19:58:19,67.80,173.35,255.69
2026-02-19 19:58:29,67.70,173.21,255.69
2026-02-19 19:58:39,67.80,173.31,255.69
2026-02-19 19:58:49,67.70,173.19,255.69
2026-02-19 19:58:59,67.80,173.30,255.69
2026-02-19 19:59:09,67.80,173.39,255.69
2026-02-19 19:59:19,67.80,173.48,255.69
2026-02-19 19:59:29,67.80,173.30,255.69
2026-02-19 19:59:39,67.50,172.71,255.69
2026-02-19 19:59:49,67.50,172.57,255.69
2026-02-19 19:59:59,67.50,172.56,255.69
2026-02-19 20:00:09,67.60,172.80,255.69
2026-02-19 20:00:19,67.60,172.86,255.69
2026-02-19 20:00:29,67.60,172.85,255.69
2026-02-19 20:00:39,67.70,173.15,255.69
2026-02-19 20:00:49,67.80,173.46,255.69
2026-02-19 20:00:59,67.90,173.56,255.69
2026-02-19 20:01:09,67.70,173.20,255.69
2026-02-19 20:01:19,67.70,173.13,255.69
2026-02-19 20:01:29,67.60,172.79,255.69
2026-02-19 20:01:39,67.60,172.78,255.69
2026-02-19 20:01:49,67.60,172.84,255.69
2026-02-19 20:01:59,67.70,173.22,255.69
2026-02-19 20:02:09,67.90,173.53,255.69
2026-02-19 20:02:19,67.90,173.72,255.69
2026-02-19 20:02:29,67.80,173.40,255.69
2026-02-19 20:02:39,67.70,173.16,255.69
2026-02-19 20:02:49,67.70,173.04,255.69
2026-02-19 20:02:59,67.60,172.94,255.69
2026-02-19 20:03:09,67.70,172.98,255.69
