Timestamp,IO_Usage_Percent,Read_MB_s,Write_MB_s,Read_Count,Write_Count
2026-02-17 12:59:47,0.03,0.01,0.12,0,11
2026-02-17 12:59:57,0.05,0.03,0.15,1,8
2026-02-17 13:00:07,0.03,0.01,0.15,1,13
2026-02-17 13:00:17,0.03,0.02,0.13,1,8
2026-02-17 13:00:27,0.03,0.02,0.13,1,10
2026-02-17 13:00:37,0.1,0.12,0.42,3,13
2026-02-17 13:00:47,0.03,0.0,0.13,0,15
2026-02-17 13:00:57,0.03,0.01,0.12,0,6
2026-02-17 13:01:07,0.04,0.01,0.17,0,19
2026-02-17 13:01:17,0.02,0.0,0.12,0,7
2026-02-17 13:01:27,0.02,0.0,0.11,0,11
2026-02-17 13:01:37,0.03,0.0,0.16,0,11
2026-02-17 13:01:47,0.02,0.0,0.09,0,5
2026-02-17 13:01:57,0.03,0.0,0.13,0,4
2026-02-17 13:02:07,0.03,0.0,0.13,0,15
2026-02-17 13:02:17,0.02,0.0,0.09,0,6
2026-02-17 13:02:27,0.03,0.01,0.14,0,6
2026-02-17 13:02:37,0.03,0.0,0.14,0,7
2026-02-17 13:02:47,0.02,0.0,0.1,0,9
2026-02-17 13:02:57,0.03,0.01,0.15,0,9
2026-02-17 13:03:07,0.03,0.01,0.15,0,6
2026-02-17 13:03:17,0.01,0.01,0.11,0,8
2026-02-17 13:03:27,0.02,0.0,0.09,0,7
2026-02-17 13:03:37,0.04,0.01,0.16,0,12
2026-02-17 13:03:47,0.04,0.02,0.17,2,19
2026-02-17 13:03:57,0.04,0.02,0.16,0,10
2026-02-17 13:04:07,0.06,0.06,0.27,1,15
2026-02-17 13:04:17,0.02,0.0,0.12,0,6
2026-02-17 13:04:27,0.04,0.01,0.15,0,12
2026-02-17 13:04:37,0.03,0.0,0.16,0,14
2026-02-17 13:04:47,0.03,0.02,0.11,1,10
2026-02-17 13:04:57,0.05,0.01,0.26,0,14
2026-02-17 13:05:07,0.02,0.0,0.1,0,8
2026-02-17 13:05:17,0.03,0.02,0.12,1,8
2026-02-17 13:05:27,0.04,0.01,0.17,0,17
2026-02-17 13:05:37,0.03,0.02,0.15,1,8
2026-02-17 13:05:47,0.04,0.02,0.18,0,18
2026-02-17 13:05:57,0.04,0.0,0.14,0,8
2026-02-17 13:06:07,0.02,0.0,0.13,0,8
2026-02-17 13:06:17,0.02,0.0,0.11,0,11
2026-02-17 13:06:27,0.09,0.02,0.37,1,14
2026-02-17 13:06:37,0.07,0.07,0.31,1,24
2026-02-17 13:06:47,0.03,0.02,0.14,2,18
2026-02-17 13:06:57,0.04,0.01,0.19,1,8
2026-02-17 13:07:07,0.04,0.01,0.16,0,15
2026-02-17 13:07:17,0.02,0.0,0.1,0,6
2026-02-17 13:07:27,0.03,0.0,0.12,0,11
2026-02-17 13:07:37,0.04,0.01,0.27,0,19
2026-02-17 13:07:47,0.02,0.0,0.1,0,7
2026-02-17 13:07:57,0.03,0.01,0.14,0,9
2026-02-17 13:08:07,0.04,0.02,0.2,1,13
2026-02-17 13:08:17,0.02,0.0,0.11,0,6
2026-02-17 13:08:27,0.02,0.0,0.1,0,8
2026-02-17 13:08:37,0.03,0.01,0.15,0,7
2026-02-17 13:08:47,0.02,0.0,0.1,0,5
2026-02-17 13:08:57,0.03,0.01,0.15,0,13
2026-02-17 13:09:07,0.04,0.0,0.19,0,13
2026-02-17 13:09:17,0.02,0.0,0.08,0,7
2026-02-17 13:09:27,0.02,0.0,0.09,0,8
2026-02-17 13:09:37,0.04,0.02,0.2,0,10
2026-02-17 13:09:47,0.02,0.0,0.09,0,5
2026-02-17 13:09:57,0.03,0.01,0.14,0,8
2026-02-17 13:10:07,0.03,0.0,0.15,0,7
2026-02-17 13:10:17,0.03,0.02,0.14,1,10
2026-02-17 13:10:27,0.03,0.0,0.11,0,12
2026-02-17 13:10:37,0.03,0.02,0.13,1,8
2026-02-17 13:10:47,0.03,0.01,0.16,0,13
2026-02-17 13:10:57,0.02,0.0,0.09,0,6
2026-02-17 13:11:07,0.03,0.02,0.18,0,9
2026-02-17 13:11:17,0.03,0.01,0.13,1,9
2026-02-17 13:11:27,0.02,0.0,0.11,0,8
2026-02-17 13:11:37,0.06,0.05,0.25,1,10
2026-02-17 13:11:47,0.02,0.0,0.09,0,6
2026-02-17 13:11:57,0.02,0.0,0.09,0,6
2026-02-17 13:12:07,0.04,0.0,0.21,0,11
2026-02-17 13:12:17,0.02,0.0,0.08,0,5
2026-02-17 13:12:27,0.02,0.0,0.1,0,10
2026-02-17 13:12:37,0.06,0.01,0.24,0,13
2026-02-17 13:12:47,0.03,0.01,0.14,0,4
2026-02-17 13:12:57,0.26,0.0,1.03,0,7
2026-02-17 13:13:07,0.22,0.01,1.0,0,32
2026-02-17 13:13:17,0.19,0.03,0.8,1,23
2026-02-17 13:13:27,0.08,0.0,0.31,0,5
2026-02-17 13:13:37,0.04,0.01,0.15,0,21
2026-02-17 13:13:47,0.02,0.0,0.08,0,4
2026-02-17 13:13:57,0.04,0.0,0.18,1,16
2026-02-17 13:14:07,0.03,0.0,0.13,0,8
2026-02-17 13:14:17,0.03,0.0,0.15,0,11
2026-02-17 13:14:27,0.02,0.01,0.11,0,9
2026-02-17 13:14:37,0.04,0.02,0.16,0,7
2026-02-17 13:14:47,0.03,0.02,0.14,1,12
2026-02-17 13:14:57,0.03,0.01,0.15,0,7
2026-02-17 13:15:07,0.05,0.02,0.22,1,9
2026-02-17 13:15:17,0.03,0.01,0.12,1,12
2026-02-17 13:15:27,0.02,0.0,0.1,0,6
2026-02-17 13:15:37,0.13,0.06,0.78,3,122
2026-02-17 13:15:47,0.03,0.01,0.13,0,10
2026-02-17 13:15:57,0.03,0.02,0.13,1,20
2026-02-17 13:16:07,0.04,0.01,0.21,0,13
2026-02-17 13:16:17,0.03,0.01,0.13,1,7
2026-02-17 13:16:27,0.04,0.02,0.21,1,17
2026-02-17 13:16:37,0.04,0.01,0.16,0,14
2026-02-17 13:16:47,0.03,0.02,0.13,1,9
2026-02-17 13:16:57,0.06,0.03,0.24,2,7
2026-02-17 13:17:07,0.04,0.02,0.21,1,10
2026-02-17 13:17:17,0.02,0.01,0.14,1,12
2026-02-17 13:17:27,0.03,0.01,0.13,0,9
2026-02-17 13:17:37,0.05,0.0,0.25,0,29
2026-02-17 13:17:47,0.05,0.02,0.24,1,16
2026-02-17 13:17:57,0.02,0.0,0.08,0,5
2026-02-17 13:18:07,0.06,0.01,0.34,1,17
2026-02-17 13:18:17,0.03,0.02,0.18,1,14
2026-02-17 13:18:27,0.02,0.0,0.11,0,9
