Timestamp,Power_W,Energy_kWh,Cost_EUR,Carbon_kgCO2
2026-02-17 19:47:57,130.55,0.954573,0.1718,0.0955
2026-02-17 19:48:07,123.45,0.954915,0.1719,0.0955
2026-02-17 19:48:17,126.1,0.955266,0.1719,0.0955
2026-02-17 19:48:27,125.14,0.955613,0.172,0.0956
2026-02-17 19:48:37,126.29,0.955964,0.1721,0.0956
2026-02-17 19:48:47,124.36,0.95631,0.1721,0.0956
2026-02-17 19:48:57,126.4,0.956661,0.1722,0.0957
2026-02-17 19:49:07,127.69,0.957015,0.1723,0.0957
2026-02-17 19:49:17,124.29,0.957361,0.1723,0.0957
2026-02-17 19:49:27,123.42,0.957704,0.1724,0.0958
2026-02-17 19:49:37,123.13,0.958046,0.1724,0.0958
2026-02-17 19:49:47,127.67,0.9584,0.1725,0.0958
2026-02-17 19:49:57,125.8,0.95875,0.1726,0.0959
2026-02-17 19:50:07,124.96,0.959097,0.1726,0.0959
2026-02-17 19:50:17,126.48,0.959448,0.1727,0.0959
2026-02-17 19:50:27,127.78,0.959803,0.1728,0.096
2026-02-17 19:50:37,126.2,0.960154,0.1728,0.096
2026-02-17 19:50:47,129.0,0.960512,0.1729,0.0961
2026-02-17 19:50:57,127.76,0.960867,0.173,0.0961
2026-02-17 19:51:07,124.43,0.961212,0.173,0.0961
2026-02-17 19:51:17,126.57,0.961564,0.1731,0.0962
2026-02-17 19:51:27,124.96,0.961911,0.1731,0.0962
2026-02-17 19:51:37,123.52,0.962254,0.1732,0.0962
2026-02-17 19:51:47,127.03,0.962607,0.1733,0.0963
2026-02-17 19:51:57,127.6,0.962962,0.1733,0.0963
2026-02-17 19:52:07,129.46,0.963321,0.1734,0.0963
2026-02-17 19:52:17,125.03,0.963668,0.1735,0.0964
2026-02-17 19:52:27,125.55,0.964017,0.1735,0.0964
2026-02-17 19:52:37,127.57,0.964372,0.1736,0.0964
2026-02-17 19:52:47,126.12,0.964722,0.1736,0.0965
2026-02-17 19:52:57,126.12,0.965072,0.1737,0.0965
2026-02-17 19:53:07,122.74,0.965413,0.1738,0.0965
2026-02-17 19:53:17,125.89,0.965763,0.1738,0.0966
2026-02-17 19:53:27,126.35,0.966114,0.1739,0.0966
2026-02-17 19:53:37,124.0,0.966458,0.174,0.0966
2026-02-17 19:53:47,126.3,0.966809,0.174,0.0967
2026-02-17 19:53:57,129.3,0.967168,0.1741,0.0967
2026-02-17 19:54:07,125.69,0.967517,0.1742,0.0968
2026-02-17 19:54:17,126.6,0.967869,0.1742,0.0968
2026-02-17 19:54:27,123.89,0.968213,0.1743,0.0968
2026-02-17 19:54:37,123.59,0.968557,0.1743,0.0969
2026-02-17 19:54:47,125.57,0.968905,0.1744,0.0969
2026-02-17 19:54:57,126.0,0.969255,0.1745,0.0969
2026-02-17 19:55:07,124.82,0.969602,0.1745,0.097
2026-02-17 19:55:17,126.5,0.969953,0.1746,0.097
2026-02-17 19:55:27,123.23,0.970296,0.1747,0.097
2026-02-17 19:55:37,132.67,0.970664,0.1747,0.0971
2026-02-17 19:55:47,133.6,0.971035,0.1748,0.0971
2026-02-17 19:55:57,126.46,0.971387,0.1748,0.0971
2026-02-17 19:56:07,127.22,0.97174,0.1749,0.0972
2026-02-17 19:56:17,126.98,0.972093,0.175,0.0972
2026-02-17 19:56:27,125.83,0.972442,0.175,0.0972
2026-02-17 19:56:37,125.3,0.97279,0.1751,0.0973
2026-02-17 19:56:47,124.46,0.973136,0.1752,0.0973
2026-02-17 19:56:57,129.6,0.973496,0.1752,0.0973
2026-02-17 19:57:07,127.2,0.973849,0.1753,0.0974
2026-02-17 19:57:17,126.04,0.9742,0.1754,0.0974
2026-02-17 19:57:27,127.35,0.974553,0.1754,0.0975
2026-02-17 19:57:37,124.98,0.9749,0.1755,0.0975
2026-02-17 19:57:47,128.16,0.975256,0.1755,0.0975
2026-02-17 19:57:57,124.3,0.975602,0.1756,0.0976
2026-02-17 19:58:07,126.25,0.975952,0.1757,0.0976
2026-02-17 19:58:17,128.24,0.976309,0.1757,0.0976
2026-02-17 19:58:27,125.48,0.976657,0.1758,0.0977
2026-02-17 19:58:37,125.74,0.977006,0.1759,0.0977
2026-02-17 19:58:47,126.77,0.977359,0.1759,0.0977
2026-02-17 19:58:57,126.17,0.977709,0.176,0.0978
2026-02-17 19:59:07,124.9,0.978056,0.1761,0.0978
2026-02-17 19:59:17,125.44,0.978404,0.1761,0.0978
2026-02-17 19:59:27,127.87,0.97876,0.1762,0.0979
2026-02-17 19:59:37,127.86,0.979115,0.1762,0.0979
2026-02-17 19:59:47,125.62,0.979464,0.1763,0.0979
2026-02-17 19:59:57,126.09,0.979814,0.1764,0.098
2026-02-17 20:00:07,127.39,0.980168,0.1764,0.098
2026-02-17 20:00:17,127.86,0.980523,0.1765,0.0981
2026-02-17 20:00:27,126.95,0.980876,0.1766,0.0981
2026-02-17 20:00:37,125.56,0.981224,0.1766,0.0981
2026-02-17 20:00:47,127.1,0.981578,0.1767,0.0982
2026-02-17 20:00:57,125.32,0.981926,0.1767,0.0982
2026-02-17 20:01:07,127.04,0.982279,0.1768,0.0982
2026-02-17 20:01:17,128.24,0.982635,0.1769,0.0983
2026-02-17 20:01:27,127.35,0.982989,0.1769,0.0983
2026-02-17 20:01:37,124.89,0.983335,0.177,0.0983
2026-02-17 20:01:47,124.92,0.983682,0.1771,0.0984
2026-02-17 20:01:57,126.02,0.984032,0.1771,0.0984
2026-02-17 20:02:07,128.19,0.984389,0.1772,0.0984
2026-02-17 20:02:17,123.48,0.984732,0.1773,0.0985
2026-02-17 20:02:27,126.98,0.985084,0.1773,0.0985
2026-02-17 20:02:37,123.41,0.985427,0.1774,0.0985
2026-02-17 20:02:47,125.2,0.985775,0.1774,0.0986
2026-02-17 20:02:57,125.54,0.986124,0.1775,0.0986
2026-02-17 20:03:07,125.72,0.986473,0.1776,0.0986
2026-02-17 20:03:17,125.7,0.986822,0.1776,0.0987
2026-02-17 20:03:27,125.88,0.987172,0.1777,0.0987
2026-02-17 20:03:37,125.45,0.98752,0.1778,0.0988
2026-02-17 20:03:47,124.05,0.987865,0.1778,0.0988
2026-02-17 20:03:57,126.98,0.988217,0.1779,0.0988
2026-02-17 20:04:07,127.46,0.988571,0.1779,0.0989
2026-02-17 20:04:17,127.19,0.988925,0.178,0.0989
2026-02-17 20:04:27,124.31,0.98927,0.1781,0.0989
2026-02-17 20:04:37,126.63,0.989622,0.1781,0.099
2026-02-17 20:04:47,127.74,0.989977,0.1782,0.099
2026-02-17 20:04:57,125.08,0.990324,0.1783,0.099
2026-02-17 20:05:07,125.9,0.990674,0.1783,0.0991
2026-02-17 20:05:17,126.98,0.991027,0.1784,0.0991
2026-02-17 20:05:27,127.56,0.991381,0.1784,0.0991
2026-02-17 20:05:37,128.83,0.991739,0.1785,0.0992
2026-02-17 20:05:47,123.91,0.992083,0.1786,0.0992
2026-02-17 20:05:57,129.29,0.992442,0.1786,0.0992
2026-02-17 20:06:07,125.46,0.992791,0.1787,0.0993
2026-02-17 20:06:17,126.61,0.993142,0.1788,0.0993
2026-02-17 20:06:27,126.97,0.993495,0.1788,0.0993
2026-02-17 20:06:37,124.88,0.993842,0.1789,0.0994
2026-02-17 20:06:47,126.24,0.994193,0.179,0.0994
2026-02-17 20:06:57,126.98,0.994545,0.179,0.0995
2026-02-17 20:07:07,127.32,0.994899,0.1791,0.0995
2026-02-17 20:07:17,127.05,0.995252,0.1791,0.0995
2026-02-17 20:07:27,128.52,0.995609,0.1792,0.0996
2026-02-17 20:07:37,127.1,0.995962,0.1793,0.0996
2026-02-17 20:07:47,125.28,0.99631,0.1793,0.0996
2026-02-17 20:07:57,128.14,0.996666,0.1794,0.0997
2026-02-17 20:08:07,127.12,0.997019,0.1795,0.0997
2026-02-17 20:08:17,127.3,0.997373,0.1795,0.0997
2026-02-17 20:08:27,125.66,0.997722,0.1796,0.0998
2026-02-17 20:08:37,125.18,0.998069,0.1797,0.0998
2026-02-17 20:08:47,125.16,0.998417,0.1797,0.0998
2026-02-17 20:08:57,126.1,0.998767,0.1798,0.0999
2026-02-17 20:09:07,127.62,0.999122,0.1798,0.0999
2026-02-17 20:09:17,133.68,0.999493,0.1799,0.0999
2026-02-17 20:09:27,125.68,0.999842,0.18,0.1
2026-02-17 20:09:37,127.94,1.000198,0.18,0.1
2026-02-17 20:09:47,127.48,1.000552,0.1801,0.1001
2026-02-17 20:09:57,126.43,1.000903,0.1802,0.1001
2026-02-17 20:10:07,125.09,1.00125,0.1802,0.1001
2026-02-17 20:10:17,128.12,1.001606,0.1803,0.1002
2026-02-17 20:10:27,126.54,1.001958,0.1804,0.1002
2026-02-17 20:10:37,125.91,1.002308,0.1804,0.1002
2026-02-17 20:10:47,125.46,1.002656,0.1805,0.1003
2026-02-17 20:10:57,125.13,1.003004,0.1805,0.1003
2026-02-17 20:11:07,125.03,1.003351,0.1806,0.1003
2026-02-17 20:11:17,129.57,1.003711,0.1807,0.1004
2026-02-17 20:11:27,125.02,1.004058,0.1807,0.1004
2026-02-17 20:11:37,129.49,1.004418,0.1808,0.1004
2026-02-17 20:11:47,124.14,1.004763,0.1809,0.1005
2026-02-17 20:11:57,124.67,1.005109,0.1809,0.1005
2026-02-17 20:12:07,128.28,1.005465,0.181,0.1005
2026-02-17 20:12:17,128.7,1.005823,0.181,0.1006
2026-02-17 20:12:27,126.21,1.006173,0.1811,0.1006
2026-02-17 20:12:37,126.72,1.006525,0.1812,0.1007
2026-02-17 20:12:47,123.31,1.006868,0.1812,0.1007
2026-02-17 20:12:57,125.14,1.007216,0.1813,0.1007
2026-02-17 20:13:07,126.88,1.007568,0.1814,0.1008
2026-02-17 20:13:17,122.88,1.007909,0.1814,0.1008
2026-02-17 20:13:27,126.27,1.00826,0.1815,0.1008
2026-02-17 20:13:37,123.32,1.008603,0.1815,0.1009
2026-02-17 20:13:47,123.23,1.008945,0.1816,0.1009
2026-02-17 20:13:57,125.45,1.009293,0.1817,0.1009
2026-02-17 20:14:07,124.71,1.00964,0.1817,0.101
2026-02-17 20:14:17,125.38,1.009988,0.1818,0.101
2026-02-17 20:14:27,126.38,1.010339,0.1819,0.101
2026-02-17 20:14:37,127.26,1.010693,0.1819,0.1011
2026-02-17 20:14:47,126.32,1.011044,0.182,0.1011
2026-02-17 20:14:57,127.95,1.011399,0.1821,0.1011
2026-02-17 20:15:07,125.12,1.011746,0.1821,0.1012
2026-02-17 20:15:17,126.63,1.012098,0.1822,0.1012
2026-02-17 20:15:27,125.52,1.012447,0.1822,0.1012
2026-02-17 20:15:37,125.8,1.012796,0.1823,0.1013
2026-02-17 20:15:47,124.88,1.013143,0.1824,0.1013
2026-02-17 20:15:57,126.08,1.013493,0.1824,0.1013
2026-02-17 20:16:07,124.6,1.01384,0.1825,0.1014
2026-02-17 20:16:17,126.67,1.014191,0.1826,0.1014
2026-02-17 20:16:27,125.76,1.014541,0.1826,0.1015
2026-02-17 20:16:37,125.04,1.014888,0.1827,0.1015
2026-02-17 20:16:47,124.92,1.015235,0.1827,0.1015
2026-02-17 20:16:57,124.97,1.015582,0.1828,0.1016
2026-02-17 20:17:07,129.64,1.015942,0.1829,0.1016
2026-02-17 20:17:17,125.98,1.016292,0.1829,0.1016
2026-02-17 20:17:27,125.41,1.016641,0.183,0.1017
2026-02-17 20:17:37,127.77,1.016996,0.1831,0.1017
2026-02-17 20:17:47,125.43,1.017344,0.1831,0.1017
2026-02-17 20:17:57,124.85,1.017691,0.1832,0.1018
2026-02-17 20:18:07,126.53,1.018042,0.1832,0.1018
2026-02-17 20:18:17,126.2,1.018393,0.1833,0.1018
2026-02-17 20:18:27,125.86,1.018742,0.1834,0.1019
2026-02-17 20:18:37,125.81,1.019092,0.1834,0.1019
2026-02-17 20:18:47,127.32,1.019446,0.1835,0.1019
2026-02-17 20:18:57,126.02,1.019796,0.1836,0.102
2026-02-17 20:19:07,124.25,1.020141,0.1836,0.102
2026-02-17 20:19:17,126.43,1.020492,0.1837,0.102
2026-02-17 20:19:27,125.51,1.020841,0.1838,0.1021
2026-02-17 20:19:37,128.77,1.021198,0.1838,0.1021
2026-02-17 20:19:47,126.38,1.021549,0.1839,0.1022
2026-02-17 20:19:57,126.38,1.0219,0.1839,0.1022
2026-02-17 20:20:07,126.46,1.022252,0.184,0.1022
2026-02-17 20:20:17,128.2,1.022608,0.1841,0.1023
2026-02-17 20:20:27,128.24,1.022964,0.1841,0.1023
2026-02-17 20:20:37,128.06,1.02332,0.1842,0.1023
2026-02-17 20:20:47,124.85,1.023667,0.1843,0.1024
2026-02-17 20:20:57,127.41,1.02402,0.1843,0.1024
2026-02-17 20:21:07,126.33,1.024371,0.1844,0.1024
2026-02-17 20:21:17,126.16,1.024722,0.1844,0.1025
2026-02-17 20:21:27,124.03,1.025066,0.1845,0.1025
2026-02-17 20:21:37,124.94,1.025413,0.1846,0.1025
2026-02-17 20:21:47,124.66,1.02576,0.1846,0.1026
2026-02-17 20:21:57,127.64,1.026114,0.1847,0.1026
2026-02-17 20:22:07,127.4,1.026468,0.1848,0.1026
2026-02-17 20:22:17,125.46,1.026817,0.1848,0.1027
2026-02-17 20:22:27,124.8,1.027163,0.1849,0.1027
2026-02-17 20:22:37,125.73,1.027513,0.185,0.1028
2026-02-17 20:22:47,130.4,1.027875,0.185,0.1028
2026-02-17 20:22:57,132.39,1.028243,0.1851,0.1028
2026-02-17 20:23:07,128.38,1.028599,0.1851,0.1029
2026-02-17 20:23:17,126.58,1.028951,0.1852,0.1029
2026-02-17 20:23:27,125.3,1.029299,0.1853,0.1029
2026-02-17 20:23:37,121.72,1.029637,0.1853,0.103
2026-02-17 20:23:47,124.27,1.029982,0.1854,0.103
2026-02-17 20:23:57,128.93,1.03034,0.1855,0.103
2026-02-17 20:24:07,124.88,1.030687,0.1855,0.1031
2026-02-17 20:24:17,125.67,1.031036,0.1856,0.1031
2026-02-17 20:24:27,128.71,1.031394,0.1857,0.1031
2026-02-17 20:24:37,127.85,1.031749,0.1857,0.1032
2026-02-17 20:24:47,126.04,1.032099,0.1858,0.1032
2026-02-17 20:24:57,125.88,1.032449,0.1858,0.1032
2026-02-17 20:25:07,125.59,1.032798,0.1859,0.1033
2026-02-17 20:25:17,125.4,1.033146,0.186,0.1033
2026-02-17 20:25:27,128.16,1.033502,0.186,0.1034
2026-02-17 20:25:37,128.16,1.033858,0.1861,0.1034
2026-02-17 20:25:47,126.8,1.03421,0.1862,0.1034
2026-02-17 20:25:57,127.36,1.034564,0.1862,0.1035
2026-02-17 20:26:07,124.41,1.034909,0.1863,0.1035
2026-02-17 20:26:17,126.19,1.03526,0.1863,0.1035
2026-02-17 20:26:27,125.87,1.03561,0.1864,0.1036
2026-02-17 20:26:37,122.36,1.035949,0.1865,0.1036
2026-02-17 20:26:47,124.68,1.036296,0.1865,0.1036
2026-02-17 20:26:57,125.1,1.036643,0.1866,0.1037
2026-02-17 20:27:07,128.06,1.036999,0.1867,0.1037
2026-02-17 20:27:17,126.39,1.03735,0.1867,0.1037
2026-02-17 20:27:27,126.24,1.037701,0.1868,0.1038
2026-02-17 20:27:37,129.74,1.038061,0.1869,0.1038
2026-02-17 20:27:47,124.53,1.038407,0.1869,0.1038
2026-02-17 20:27:57,126.21,1.038758,0.187,0.1039
2026-02-17 20:28:07,127.76,1.039113,0.187,0.1039
2026-02-17 20:28:17,125.33,1.039461,0.1871,0.1039
2026-02-17 20:28:27,126.92,1.039813,0.1872,0.104
2026-02-17 20:28:37,124.49,1.040159,0.1872,0.104
2026-02-17 20:28:47,127.53,1.040513,0.1873,0.1041
2026-02-17 20:28:57,126.26,1.040864,0.1874,0.1041
2026-02-17 20:29:07,128.83,1.041222,0.1874,0.1041
2026-02-17 20:29:17,126.58,1.041574,0.1875,0.1042
2026-02-17 20:29:27,126.67,1.041925,0.1875,0.1042
2026-02-17 20:29:37,125.44,1.042274,0.1876,0.1042
2026-02-17 20:29:47,126.34,1.042625,0.1877,0.1043
2026-02-17 20:29:57,125.88,1.042974,0.1877,0.1043
2026-02-17 20:30:07,125.76,1.043324,0.1878,0.1043
2026-02-17 20:30:17,125.9,1.043673,0.1879,0.1044
2026-02-17 20:30:27,127.0,1.044026,0.1879,0.1044
2026-02-17 20:30:37,125.72,1.044375,0.188,0.1044
2026-02-17 20:30:47,125.24,1.044723,0.1881,0.1045
2026-02-17 20:30:57,128.28,1.04508,0.1881,0.1045
2026-02-17 20:31:07,126.13,1.04543,0.1882,0.1045
2026-02-17 20:31:17,127.83,1.045785,0.1882,0.1046
2026-02-17 20:31:27,125.89,1.046135,0.1883,0.1046
2026-02-17 20:31:37,127.84,1.04649,0.1884,0.1046
2026-02-17 20:31:47,125.08,1.046837,0.1884,0.1047
2026-02-17 20:31:57,126.19,1.047188,0.1885,0.1047
2026-02-17 20:32:07,126.51,1.047539,0.1886,0.1048
2026-02-17 20:32:17,130.93,1.047903,0.1886,0.1048
2026-02-17 20:32:27,126.41,1.048254,0.1887,0.1048
2026-02-17 20:32:37,127.88,1.048609,0.1887,0.1049
2026-02-17 20:32:47,125.8,1.048959,0.1888,0.1049
2026-02-17 20:32:57,127.67,1.049313,0.1889,0.1049
2026-02-17 20:33:07,125.8,1.049663,0.1889,0.105
2026-02-17 20:33:17,128.4,1.05002,0.189,0.105
2026-02-17 20:33:27,125.88,1.050369,0.1891,0.105
2026-02-17 20:33:37,124.29,1.050715,0.1891,0.1051
2026-02-17 20:33:47,124.23,1.05106,0.1892,0.1051
2026-02-17 20:33:57,129.21,1.051419,0.1893,0.1051
2026-02-17 20:34:07,128.16,1.051775,0.1893,0.1052
2026-02-17 20:34:17,125.2,1.052122,0.1894,0.1052
2026-02-17 20:34:27,127.58,1.052477,0.1894,0.1052
2026-02-17 20:34:37,128.26,1.052833,0.1895,0.1053
2026-02-17 20:34:47,127.59,1.053187,0.1896,0.1053
2026-02-17 20:34:57,122.95,1.053529,0.1896,0.1054
2026-02-17 20:35:07,124.78,1.053876,0.1897,0.1054
2026-02-17 20:35:17,125.67,1.054225,0.1898,0.1054
2026-02-17 20:35:27,122.91,1.054566,0.1898,0.1055
2026-02-17 20:35:37,126.84,1.054918,0.1899,0.1055
2026-02-17 20:35:47,124.54,1.055264,0.1899,0.1055
2026-02-17 20:35:57,126.55,1.055616,0.19,0.1056
2026-02-17 20:36:07,128.36,1.055972,0.1901,0.1056
2026-02-17 20:36:17,124.94,1.056319,0.1901,0.1056
2026-02-17 20:36:27,129.08,1.056678,0.1902,0.1057
2026-02-17 20:36:37,127.41,1.057032,0.1903,0.1057
2026-02-17 20:36:47,126.12,1.057382,0.1903,0.1057
2026-02-17 20:36:57,125.03,1.05773,0.1904,0.1058
2026-02-17 20:37:07,124.1,1.058074,0.1905,0.1058
2026-02-17 20:37:17,126.95,1.058427,0.1905,0.1058
2026-02-17 20:37:27,126.36,1.058778,0.1906,0.1059
2026-02-17 20:37:37,122.57,1.059118,0.1906,0.1059
2026-02-17 20:37:47,124.95,1.059465,0.1907,0.1059
2026-02-17 20:37:57,127.77,1.05982,0.1908,0.106
2026-02-17 20:38:07,126.38,1.060171,0.1908,0.106
2026-02-17 20:38:17,126.65,1.060523,0.1909,0.1061
2026-02-17 20:38:27,126.03,1.060873,0.191,0.1061
2026-02-17 20:38:37,126.27,1.061224,0.191,0.1061
2026-02-17 20:38:47,126.93,1.061577,0.1911,0.1062
2026-02-17 20:38:57,125.28,1.061925,0.1911,0.1062
2026-02-17 20:39:07,124.2,1.06227,0.1912,0.1062
2026-02-17 20:39:17,125.96,1.06262,0.1913,0.1063
2026-02-17 20:39:27,126.13,1.06297,0.1913,0.1063
2026-02-17 20:39:37,126.1,1.06332,0.1914,0.1063
2026-02-17 20:39:47,124.34,1.063666,0.1915,0.1064
2026-02-17 20:39:57,126.71,1.064018,0.1915,0.1064
2026-02-17 20:40:07,128.0,1.064373,0.1916,0.1064
2026-02-17 20:40:17,127.24,1.064727,0.1917,0.1065
2026-02-17 20:40:27,125.43,1.065075,0.1917,0.1065
2026-02-17 20:40:37,125.88,1.065425,0.1918,0.1065
2026-02-17 20:40:47,124.95,1.065772,0.1918,0.1066
2026-02-17 20:40:57,126.65,1.066124,0.1919,0.1066
2026-02-17 20:41:07,127.59,1.066478,0.192,0.1066
2026-02-17 20:41:17,125.61,1.066827,0.192,0.1067
2026-02-17 20:41:27,125.01,1.067174,0.1921,0.1067
2026-02-17 20:41:37,125.38,1.067522,0.1922,0.1068
2026-02-17 20:41:47,126.39,1.067873,0.1922,0.1068
2026-02-17 20:41:57,125.77,1.068223,0.1923,0.1068
2026-02-17 20:42:07,126.11,1.068573,0.1923,0.1069
2026-02-17 20:42:17,126.04,1.068923,0.1924,0.1069
2026-02-17 20:42:27,126.74,1.069275,0.1925,0.1069
2026-02-17 20:42:37,128.19,1.069631,0.1925,0.107
2026-02-17 20:42:47,127.26,1.069985,0.1926,0.107
2026-02-17 20:42:57,125.7,1.070334,0.1927,0.107
2026-02-17 20:43:07,124.74,1.070681,0.1927,0.1071
2026-02-17 20:43:17,125.78,1.07103,0.1928,0.1071
2026-02-17 20:43:27,125.32,1.071378,0.1928,0.1071
2026-02-17 20:43:37,124.2,1.071723,0.1929,0.1072
2026-02-17 20:43:47,125.57,1.072072,0.193,0.1072
2026-02-17 20:43:57,126.02,1.072422,0.193,0.1072
2026-02-17 20:44:07,125.04,1.072769,0.1931,0.1073
2026-02-17 20:44:17,125.1,1.073117,0.1932,0.1073
2026-02-17 20:44:27,127.74,1.073472,0.1932,0.1073
2026-02-17 20:44:37,126.39,1.073823,0.1933,0.1074
2026-02-17 20:44:47,129.39,1.074182,0.1934,0.1074
2026-02-17 20:44:57,126.97,1.074535,0.1934,0.1075
2026-02-17 20:45:07,125.77,1.074884,0.1935,0.1075
2026-02-17 20:45:17,126.0,1.075234,0.1935,0.1075
2026-02-17 20:45:27,129.59,1.075594,0.1936,0.1076
2026-02-17 20:45:37,127.18,1.075947,0.1937,0.1076
2026-02-17 20:45:47,129.4,1.076307,0.1937,0.1076
2026-02-17 20:45:57,125.19,1.076655,0.1938,0.1077
2026-02-17 20:46:07,127.47,1.077009,0.1939,0.1077
2026-02-17 20:46:17,127.38,1.077362,0.1939,0.1077
2026-02-17 20:46:27,124.16,1.077707,0.194,0.1078
2026-02-17 20:46:37,127.36,1.078061,0.1941,0.1078
2026-02-17 20:46:47,127.6,1.078416,0.1941,0.1078
2026-02-17 20:46:57,124.67,1.078762,0.1942,0.1079
2026-02-17 20:47:07,126.6,1.079114,0.1942,0.1079
2026-02-17 20:47:17,124.08,1.079458,0.1943,0.1079
2026-02-17 20:47:27,125.03,1.079806,0.1944,0.108
2026-02-17 20:47:37,128.34,1.080162,0.1944,0.108
2026-02-17 20:47:47,125.67,1.080511,0.1945,0.1081
2026-02-17 20:47:57,124.73,1.080858,0.1946,0.1081
2026-02-17 20:48:07,126.41,1.081209,0.1946,0.1081
2026-02-17 20:48:17,125.22,1.081557,0.1947,0.1082
2026-02-17 20:48:27,125.53,1.081905,0.1947,0.1082
2026-02-17 20:48:37,127.56,1.08226,0.1948,0.1082
2026-02-17 20:48:47,125.15,1.082607,0.1949,0.1083
2026-02-17 20:48:57,127.09,1.08296,0.1949,0.1083
2026-02-17 20:49:07,125.7,1.083309,0.195,0.1083
2026-02-17 20:49:17,126.84,1.083662,0.1951,0.1084
2026-02-17 20:49:27,127.56,1.084016,0.1951,0.1084
2026-02-17 20:49:37,128.39,1.084373,0.1952,0.1084
2026-02-17 20:49:47,126.68,1.084725,0.1953,0.1085
2026-02-17 20:49:57,131.34,1.085089,0.1953,0.1085
2026-02-17 20:50:07,136.72,1.085469,0.1954,0.1085
2026-02-17 20:50:17,124.82,1.085816,0.1954,0.1086
2026-02-17 20:50:27,127.93,1.086171,0.1955,0.1086
2026-02-17 20:50:37,125.56,1.08652,0.1956,0.1087
2026-02-17 20:50:47,128.8,1.086878,0.1956,0.1087
2026-02-17 20:50:57,125.99,1.087228,0.1957,0.1087
2026-02-17 20:51:07,125.6,1.087577,0.1958,0.1088
2026-02-17 20:51:17,124.84,1.087924,0.1958,0.1088
2026-02-17 20:51:27,130.26,1.088285,0.1959,0.1088
2026-02-17 20:51:37,127.46,1.088639,0.196,0.1089
2026-02-17 20:51:47,126.67,1.088991,0.196,0.1089
2026-02-17 20:51:57,126.44,1.089342,0.1961,0.1089
2026-02-17 20:52:07,128.21,1.089699,0.1961,0.109
2026-02-17 20:52:17,126.78,1.090051,0.1962,0.109
2026-02-17 20:52:27,124.13,1.090396,0.1963,0.109
2026-02-17 20:52:37,125.11,1.090743,0.1963,0.1091
2026-02-17 20:52:47,127.18,1.091096,0.1964,0.1091
2026-02-17 20:52:57,127.67,1.091451,0.1965,0.1091
2026-02-17 20:53:07,128.8,1.091809,0.1965,0.1092
2026-02-17 20:53:17,127.48,1.092163,0.1966,0.1092
2026-02-17 20:53:27,126.36,1.092514,0.1967,0.1093
2026-02-17 20:53:37,130.47,1.092876,0.1967,0.1093
2026-02-17 20:53:47,127.89,1.093232,0.1968,0.1093
2026-02-17 20:53:57,126.3,1.093582,0.1968,0.1094
2026-02-17 20:54:07,128.44,1.093939,0.1969,0.1094
2026-02-17 20:54:17,127.39,1.094293,0.197,0.1094
2026-02-17 20:54:27,128.3,1.094649,0.197,0.1095
2026-02-17 20:54:37,128.62,1.095007,0.1971,0.1095
2026-02-17 20:54:47,127.63,1.095361,0.1972,0.1095
2026-02-17 20:54:57,127.32,1.095715,0.1972,0.1096
2026-02-17 20:55:07,127.05,1.096068,0.1973,0.1096
2026-02-17 20:55:17,126.83,1.09642,0.1974,0.1096
2026-02-17 20:55:27,125.94,1.09677,0.1974,0.1097
2026-02-17 20:55:37,130.79,1.097133,0.1975,0.1097
2026-02-17 20:55:47,127.81,1.097488,0.1975,0.1097
2026-02-17 20:55:57,125.46,1.097837,0.1976,0.1098
2026-02-17 20:56:07,128.24,1.098193,0.1977,0.1098
2026-02-17 20:56:17,126.52,1.098544,0.1977,0.1099
2026-02-17 20:56:27,125.06,1.098892,0.1978,0.1099
2026-02-17 20:56:37,125.47,1.09924,0.1979,0.1099
2026-02-17 20:56:47,127.32,1.099594,0.1979,0.11
2026-02-17 20:56:57,126.07,1.099944,0.198,0.11
2026-02-17 20:57:07,130.52,1.100307,0.1981,0.11
2026-02-17 20:57:17,129.49,1.100667,0.1981,0.1101
2026-02-17 20:57:27,127.68,1.101021,0.1982,0.1101
2026-02-17 20:57:37,128.11,1.101377,0.1982,0.1101
2026-02-17 20:57:47,126.01,1.101727,0.1983,0.1102
2026-02-17 20:57:57,130.49,1.10209,0.1984,0.1102
2026-02-17 20:58:07,125.6,1.102438,0.1984,0.1102
2026-02-17 20:58:17,125.57,1.102787,0.1985,0.1103
2026-02-17 20:58:27,126.12,1.103138,0.1986,0.1103
2026-02-17 20:58:37,127.48,1.103492,0.1986,0.1103
2026-02-17 20:58:47,126.3,1.103843,0.1987,0.1104
2026-02-17 20:58:57,127.48,1.104197,0.1988,0.1104
2026-02-17 20:59:07,127.48,1.104551,0.1988,0.1105
2026-02-17 20:59:17,126.68,1.104903,0.1989,0.1105
2026-02-17 20:59:27,125.09,1.10525,0.1989,0.1105
2026-02-17 20:59:37,122.0,1.105589,0.199,0.1106
2026-02-17 20:59:47,122.52,1.105929,0.1991,0.1106
2026-02-17 20:59:57,119.34,1.106261,0.1991,0.1106
2026-02-17 21:00:07,120.01,1.106594,0.1992,0.1107
2026-02-17 21:00:17,124.28,1.106939,0.1992,0.1107
2026-02-17 21:00:27,127.08,1.107292,0.1993,0.1107
2026-02-17 21:00:37,125.41,1.107641,0.1994,0.1108
2026-02-17 21:00:47,125.53,1.107989,0.1994,0.1108
